case_name,speed_target_rpm,iq_target_a,load_torque_nm,mean_speed_rpm,mean_id_a,mean_iq_ref_a,mean_iq_a,mean_phase_current_rms_a,mean_p_elec_w,mean_p_dc_w,mean_ibus_a,mean_abs_ibus_a,mean_p_mech_shaft_w,mean_p_cu_w,mean_p_fric_w,mean_p_drive_loss_w,motor_efficiency_pct,efficiency_pct,speed_error_pct,iq_error_a,is_valid,drive_efficiency
case034_1000rpm_16A,1000,16,3.17630479049032,999.938541918439,5.61567346821982e-05,16.0009957295188,16.0020348298854,11.3362290560257,415.777618810721,437.660651379707,6.73324079045702,6.73324079045702,332.601417544157,82.2528825992962,1.09648792271814,21.8830325689854,79.9950267875217,75.9952754481456,-0.00614580815613408,0.00203482988541381,1,0.95
case035_1000rpm_18A,1000,18,3.5746518862406,999.938523032855,5.59758918111087e-05,18.0013444577999,18.0023810040287,12.7478603310518,479.247880966115,504.471453648542,7.76109928690064,7.76109928690064,374.313657081973,104.013208929954,1.09648788129997,25.2235726824271,78.104394812846,74.1991750722037,-0.00614769671451681,0.00238100402871666,1,0.95
case036_1000rpm_20A,1000,20,3.97299898199089,999.938504408587,5.5793832920771e-05,20.001693100263,20.002727066365,14.16000496928,545.278321862515,573.97718090791,8.830418167814,8.830418167814,416.025895152893,128.333699354258,1.09648784045489,28.6988590453951,76.2960635830647,72.4812604039115,-0.00614955914132657,0.00272706636496878,1,0.95
case037_1000rpm_25A,1000,25,4.9688667213666,999.938457108446,5.53294796931083e-05,25.002564694523,25.0035921835724,17.6918072624347,721.555219858661,759.531810377538,11.6851047750391,11.6851047750391,520.306483147473,200.335678297338,1.09648773672045,37.9765905188767,72.1090318284152,68.5035802369944,-0.00615428915542291,0.00359218357243662,1,0.95
case038_1000rpm_30A,1000,30,5.96473446074231,999.938409224845,5.48551071271477e-05,30.0034363020208,30.0044572909779,21.2248446807248,913.833257215943,961.929744437834,14.7989191451974,14.7989191451974,624.587060912027,288.338705002956,1.09648763170643,48.096487221891,68.3480335148751,64.9306318391314,-0.00615907751550062,0.0044572909779248,1,0.95
case039_1000rpm_35A,1000,35,6.96060220011802,999.938360788218,5.43716711847766e-05,35.0043079162565,35.0053223827445,24.7585890410169,1122.11243544976,1181.17098468396,18.1718613028302,18.1718613028302,728.867628286199,392.34279741982,1.09648752547956,59.0585492341972,64.9549550704386,61.7072073169167,-0.00616392117824212,0.00532238274447394,1,0.95
case040_1000rpm_40A,1000,40,7.95646993949374,999.938311929218,5.38792435212096e-05,40.0051795345347,40.0061874559471,28.2927750867665,1346.39274946856,1417.25552575638,21.8039311654827,21.8039311654827,833.148185205825,512.347942206734,1.0964874183264,70.8627762878189,61.880026131653,58.7860248250704,-0.00616880707816626,0.00618745594707093,1,0.95
case041_2000rpm_0.5A,2000,0.5,0.0786428229136393,1999.93606253906,0.000169237568248067,0.499555186641355,0.500833661433962,0.841054483518754,21.1116041006814,23.1378081746776,0.355966279610424,0.61658891692773,16.4703877606498,0.452753860950291,4.38621038832454,2.02620407399622,78.0158043988627,71.183872025853,-0.00319687304691496,0.000833661433962463,1,0.95
case042_2000rpm_1A,2000,1,0.178229596851211,1999.9360525572,0.000169323644348669,0.999904319054521,1.00118147797865,1.04023758155547,42.2073859339651,44.8650240424141,0.690231139114062,0.814465477894905,37.3271259493817,0.69259440940274,4.38621034454059,2.65763810844894,88.4374265863829,83.1987204867956,-0.00319737214003054,0.00118147797865098,1,0.95
case043_2000rpm_2A,2000,2,0.377403144726353,1999.93603145917,0.000169495682029436,2.00060260030807,2.00187712903448,1.60666160307569,84.8789620569895,89.4289350237739,1.37582976959652,1.39937214586978,79.0406016574287,1.65220043242589,4.38621025199725,4.54997296678445,93.1215459542958,88.383700014337,-0.0031984270413971,0.00187712903447546,1,0.95
