cycle,frame_index,src,dst,cmd,position_raw,speed_raw,torque_raw,error_code,temperature,position_rad,speed_rad,torque_nm
14178,14177,0x04,0xFE,0x02,2642,1686,-1,0x0000,120,0.253350380,1.029373617,-0.000076295
14179,14178,0x04,0xFE,0x02,2651,1679,0,0x0000,120,0.254213258,1.025101091,0.000076295
14180,14179,0x04,0xFE,0x02,2663,1654,-59,0x0000,120,0.255363761,1.009842069,-0.008926528
14181,14180,0x04,0xFE,0x02,2671,1638,-102,0x0000,120,0.256130763,1.000076295,-0.015487907
14182,14181,0x04,0xFE,0x02,2683,1607,-58,0x0000,120,0.257281266,0.981155108,-0.008773938
14183,14182,0x04,0xFE,0x02,2690,1589,-42,0x0000,120,0.257952393,0.970168612,-0.006332494
14184,14183,0x04,0xFE,0x02,2702,1564,0,0x0000,120,0.259102896,0.954909590,0.000076295
14185,14184,0x04,0xFE,0x02,2709,1550,-15,0x0000,120,0.259774023,0.946364538,-0.002212558
14186,14185,0x04,0xFE,0x02,2721,1535,-6,0x0000,120,0.260924526,0.937209125,-0.000839246
14187,14186,0x04,0xFE,0x02,2728,1520,1,0x0000,120,0.261595653,0.928053712,0.000228885
14188,14187,0x04,0xFE,0x02,2740,1515,4,0x0000,120,0.262746156,0.925001907,0.000686656
14189,14188,0x04,0xFE,0x02,2747,1500,1,0x0000,120,0.263417283,0.915846494,0.000228885
14190,14189,0x04,0xFE,0x02,2758,1478,0,0x0000,120,0.264471911,0.902418555,0.000076295
14191,14190,0x04,0xFE,0x02,2765,1465,0,0x0000,120,0.265143038,0.894483864,0.000076295
14192,14191,0x04,0xFE,0x02,2776,1440,-50,0x0000,120,0.266197665,0.879224842,-0.007553216
14193,14192,0x04,0xFE,0x02,2782,1425,-10,0x0000,120,0.266772917,0.870069429,-0.001449607
14194,14193,0x04,0xFE,0x02,2792,1395,-5,0x0000,120,0.267731670,0.851758602,-0.000686656
14195,14194,0x04,0xFE,0x02,2799,1377,-10,0x0000,120,0.268402796,0.840772107,-0.001449607
14196,14195,0x04,0xFE,0x02,2809,1344,0,0x0000,120,0.269361549,0.820630198,0.000076295
14197,14196,0x04,0xFE,0x02,2815,1327,13,0x0000,120,0.269936801,0.810254063,0.002059968
14198,14197,0x04,0xFE,0x02,2825,1313,0,0x0000,120,0.270895553,0.801709010,0.000076295
14199,14198,0x04,0xFE,0x02,2831,1307,0,0x0000,120,0.271470805,0.798046845,0.000076295
14200,14199,0x04,0xFE,0x02,2841,1295,5,0x0000,120,0.272429557,0.790722515,0.000839246
14201,14200,0x04,0xFE,0x02,2847,1288,15,0x0000,120,0.273004809,0.786449989,0.002365148
14202,14201,0x04,0xFE,0x02,2857,1274,-11,0x0000,120,0.273963562,0.777904936,-0.001602197
14203,14202,0x04,0xFE,0x02,2863,1268,-90,0x0000,120,0.274538813,0.774242771,-0.013656825
14204,14203,0x04,0xFE,0x02,2872,1245,8,0x0000,120,0.275401691,0.760204471,0.001297017
14205,14204,0x04,0xFE,0x02,2878,1227,-44,0x0000,120,0.275976942,0.749217975,-0.006637675
14206,14205,0x04,0xFE,0x02,2887,1206,-4,0x0000,120,0.276839820,0.736400397,-0.000534066
14207,14206,0x04,0xFE,0x02,2892,1183,-5,0x0000,120,0.277319196,0.722362097,-0.000686656
14208,14207,0x04,0xFE,0x02,2901,1162,-107,0x0000,120,0.278182073,0.709544518,-0.016250858
14209,14208,0x04,0xFE,0x02,2906,1136,-6,0x0000,120,0.278661450,0.693675135,-0.000839246
14210,14209,0x04,0xFE,0x02,2914,1108,10,0x0000,120,0.279428452,0.676585031,0.001602197
14211,14210,0x04,0xFE,0x02,2919,1087,7,0x0000,120,0.279907828,0.663767453,0.001144427
14212,14211,0x04,0xFE,0x02,2927,1063,11,0x0000,120,0.280674830,0.649118791,0.001754788
14213,14212,0x04,0xFE,0x02,2932,1051,0,0x0000,120,0.281154206,0.641794461,0.000076295
14214,14213,0x04,0xFE,0x02,2940,1038,9,0x0000,120,0.281921208,0.633859770,0.001449607
14215,14214,0x04,0xFE,0x02,2945,1031,0,0x0000,120,0.282400585,0.629587243,0.000076295
14216,14215,0x04,0xFE,0x02,2952,1016,14,0x0000,120,0.283071712,0.620431830,0.002212558
14217,14216,0x04,0xFE,0x02,2957,1007,8,0x0000,120,0.283551088,0.614938582,0.001297017
14218,14217,0x04,0xFE,0x02,2964,992,0,0x0000,120,0.284222215,0.605783169,0.000076295
14219,14218,0x04,0xFE,0x02,2969,981,-8,0x0000,120,0.284701591,0.599069200,-0.001144427
14220,14219,0x04,0xFE,0x02,2976,959,-1,0x0000,120,0.285372718,0.585641260,-0.000076295
14221,14220,0x04,0xFE,0x02,2980,941,-22,0x0000,120,0.285756219,0.574654765,-0.003280690
14222,14221,0x04,0xFE,0x02,2987,917,-28,0x0000,120,0.286427346,0.560006104,-0.004196231
14223,14222,0x04,0xFE,0x02,2991,902,-47,0x0000,120,0.286810847,0.550850690,-0.007095445
14224,14223,0x04,0xFE,0x02,2997,875,-8,0x0000,120,0.287386098,0.534370947,-0.001144427
14225,14224,0x04,0xFE,0x02,3001,851,5,0x0000,120,0.287769599,0.519722286,0.000839246
14226,14225,0x04,0xFE,0x02,3007,828,-2,0x0000,120,0.288344851,0.505683986,-0.000228885
14227,14226,0x04,0xFE,0x02,3011,808,6,0x0000,120,0.288728352,0.493476768,0.000991836
14228,14227,0x04,0xFE,0x02,3016,783,5,0x0000,120,0.289207728,0.478217746,0.000839246
14229,14228,0x04,0xFE,0x02,3020,760,4,0x0000,120,0.289591229,0.464179446,0.000686656
14230,14229,0x04,0xFE,0x02,3024,724,13,0x0000,120,0.289974730,0.442206455,0.002059968
14231,14230,0x04,0xFE,0x02,3028,710,20,0x0000,120,0.290358232,0.433661402,0.003128099
14232,14231,0x04,0xFE,0x02,3032,681,7,0x0000,120,0.290741733,0.415960937,0.001144427
14233,14232,0x04,0xFE,0x02,3035,669,6,0x0000,120,0.291029358,0.408636606,0.000991836
14234,14233,0x04,0xFE,0x02,3040,646,26,0x0000,120,0.291508735,0.394598306,0.004043641
14235,14234,0x04,0xFE,0x02,3043,639,25,0x0000,120,0.291796360,0.390325780,0.003891051
14236,14235,0x04,0xFE,0x02,3048,626,24,0x0000,120,0.292275737,0.382391089,0.003738460
14237,14236,0x04,0xFE,0x02,3051,619,28,0x0000,120,0.292563363,0.378118563,0.004348821
14238,14237,0x04,0xFE,0x02,3055,603,-5,0x0000,120,0.292946864,0.368352789,-0.000686656
14239,14238,0x04,0xFE,0x02,3058,595,5,0x0000,120,0.293234489,0.363469902,0.000839246
14240,14239,0x04,0xFE,0x02,3062,578,0,0x0000,120,0.293617990,0.353093767,0.000076295
14241,14240,0x04,0xFE,0x02,3064,565,-7,0x0000,120,0.293809741,0.345159075,-0.000991836
14242,14241,0x04,0xFE,0x02,3068,552,-24,0x0000,120,0.294193242,0.337224384,-0.003585870
14243,14242,0x04,0xFE,0x02,3071,536,-12,0x0000,120,0.294480868,0.327458610,-0.001754788
14244,14243,0x04,0xFE,0x02,3074,512,-24,0x0000,120,0.294768494,0.312809949,-0.003585870
14245,14244,0x04,0xFE,0x02,3076,495,1,0x0000,120,0.294960244,0.302433814,0.000228885
14246,14245,0x04,0xFE,0x02,3079,467,-20,0x0000,120,0.295247870,0.285343709,-0.002975509
14247,14246,0x04,0xFE,0x02,3081,445,-62,0x0000,120,0.295439620,0.271915770,-0.009384298
14248,14247,0x04,0xFE,0x02,3084,424,2,0x0000,120,0.295727246,0.259098192,0.000381476
14249,14248,0x04,0xFE,0x02,3086,404,3,0x0000,120,0.295918997,0.246890974,0.000534066
14250,14249,0x04,0xFE,0x02,3088,374,3,0x0000,120,0.296110747,0.228580148,0.000534066
14251,14250,0x04,0xFE,0x02,3089,357,4,0x0000,120,0.296206623,0.218204013,0.000686656
14252,14251,0x04,0xFE,0x02,3091,335,5,0x0000,120,0.296398373,0.204776074,0.000839246
14253,14252,0x04,0xFE,0x02,3093,319,5,0x0000,120,0.296590124,0.195010300,0.000839246
14254,14253,0x04,0xFE,0x02,3095,297,0,0x0000,120,0.296781874,0.181582361,0.000076295
14255,14254,0x04,0xFE,0x02,3096,285,-1,0x0000,120,0.296877749,0.174258030,-0.000076295
14256,14255,0x04,0xFE,0x02,3097,264,5,0x0000,120,0.296973625,0.161440452,0.000839246
14257,14256,0x04,0xFE,0x02,3098,255,2,0x0000,120,0.297069500,0.155947204,0.000381476
14258,14257,0x04,0xFE,0x02,3100,231,-20,0x0000,120,0.297261250,0.141298543,-0.002975509
14259,14258,0x04,0xFE,0x02,3101,223,3,0x0000,120,0.297357126,0.136415656,0.000534066
14260,14259,0x04,0xFE,0x02,3102,202,-19,0x0000,120,0.297453001,0.123598077,-0.002822919
14261,14260,0x04,0xFE,0x02,3103,193,-36,0x0000,120,0.297548876,0.118104829,-0.005416953
14262,14261,0x04,0xFE,0x02,3103,171,-4,0x0000,120,0.297548876,0.104676890,-0.000534066
14263,14262,0x04,0xFE,0x02,3104,154,1,0x0000,120,0.297644751,0.094300755,0.000228885
14264,14263,0x04,0xFE,0x02,3104,128,-14,0x0000,120,0.297644751,0.078431373,-0.002059968
14265,14264,0x04,0xFE,0x02,3105,121,-20,0x0000,120,0.297740627,0.074158846,-0.002975509
14266,14265,0x04,0xFE,0x02,3105,105,-16,0x0000,120,0.297740627,0.064393072,-0.002365148
14267,14266,0x04,0xFE,0x02,3105,92,-22,0x0000,120,0.297740627,0.056458381,-0.003280690
14268,14267,0x04,0xFE,0x02,3105,69,-16,0x0000,120,0.297740627,0.042420081,-0.002365148
14269,14268,0x04,0xFE,0x02,3106,60,-30,0x0000,120,0.297836502,0.036926833,-0.004501411
14270,14269,0x04,0xFE,0x02,3105,33,-46,0x0000,120,0.297740627,0.020447089,-0.006942855
14271,14270,0x04,0xFE,0x02,3105,25,-48,0x0000,120,0.297740627,0.015564202,-0.007248035
14272,14271,0x04,0xFE,0x02,3105,11,-34,0x0000,120,0.297740627,0.007019150,-0.005111772
14273,14272,0x04,0xFE,0x02,3105,0,-41,0x0000,120,0.297740627,0.000305180,-0.006179904
14274,14273,0x04,0xFE,0x02,3104,-14,-53,0x0000,120,0.297644751,-0.008239872,-0.008010986
14275,14274,0x04,0xFE,0x02,3104,-21,-56,0x0000,120,0.297644751,-0.012512398,-0.008468757
14276,14275,0x04,0xFE,0x02,3104,-33,-47,0x0000,120,0.297644751,-0.019836728,-0.007095445
14277,14276,0x04,0xFE,0x02,3103,-37,-77,0x0000,120,0.297548876,-0.022278172,-0.011673152
14278,14277,0x04,0xFE,0x02,3103,-47,-64,0x0000,120,0.297548876,-0.028381781,-0.009689479
14279,14278,0x04,0xFE,0x02,3102,-54,-63,0x0000,120,0.297453001,-0.032654307,-0.009536889
14280,14279,0x04,0xFE,0x02,3102,-65,-101,0x0000,120,0.297453001,-0.039368276,-0.015335317
14281,14280,0x04,0xFE,0x02,3101,-74,-109,0x0000,120,0.297357126,-0.044861524,-0.016556039
14282,14281,0x04,0xFE,0x02,3100,-82,-114,0x0000,120,0.297261250,-0.049744411,-0.017318990
14283,14282,0x04,0xFE,0x02,3100,-86,-124,0x0000,120,0.297261250,-0.052185855,-0.018844892
14284,14283,0x04,0xFE,0x02,3099,-99,-122,0x0000,120,0.297165375,-0.060120546,-0.018539712
14285,14284,0x04,0xFE,0x02,3098,-110,-157,0x0000,120,0.297069500,-0.066834516,-0.023880369
14286,14285,0x04,0xFE,0x02,3097,-119,-149,0x0000,120,0.296973625,-0.072327764,-0.022659648
14287,14286,0x04,0xFE,0x02,3096,-125,-159,0x0000,120,0.296877749,-0.075989929,-0.024185550
14288,14287,0x04,0xFE,0x02,3095,-147,-162,0x0000,120,0.296781874,-0.089417868,-0.024643320
14289,14288,0x04,0xFE,0x02,3094,-155,-178,0x0000,120,0.296685999,-0.094300755,-0.027084764
14290,14289,0x04,0xFE,0x02,3092,-174,-196,0x0000,120,0.296494248,-0.105897612,-0.029831388
14291,14290,0x04,0xFE,0x02,3091,-185,-208,0x0000,120,0.296398373,-0.112611582,-0.031662470
14292,14291,0x04,0xFE,0x02,3089,-205,-196,0x0000,120,0.296206623,-0.124818799,-0.029831388
14293,14292,0x04,0xFE,0x02,3087,-218,-207,0x0000,120,0.296014872,-0.132753491,-0.031509880
14294,14293,0x04,0xFE,0x02,3085,-240,-200,0x0000,120,0.295823121,-0.146181430,-0.030441749
14295,14294,0x04,0xFE,0x02,3083,-262,-229,0x0000,120,0.295631371,-0.159609369,-0.034866865
14296,14295,0x04,0xFE,0x02,3081,-285,-219,0x0000,120,0.295439620,-0.173647669,-0.033340963
14297,14296,0x04,0xFE,0x02,3079,-305,-235,0x0000,120,0.295247870,-0.185854887,-0.035782406
14298,14297,0x04,0xFE,0x02,3076,-331,-252,0x0000,120,0.294960244,-0.201724269,-0.038376440
14299,14298,0x04,0xFE,0x02,3073,-355,-227,0x0000,120,0.294672618,-0.216372930,-0.034561685
14300,14299,0x04,0xFE,0x02,3070,-387,-227,0x0000,120,0.294384993,-0.235904479,-0.034561685
14301,14300,0x04,0xFE,0x02,3067,-410,-223,0x0000,120,0.294097367,-0.249942779,-0.033951324
14302,14301,0x04,0xFE,0x02,3063,-441,-199,0x0000,120,0.293713866,-0.268863966,-0.030289158
14303,14302,0x04,0xFE,0x02,3060,-465,-237,0x0000,120,0.293426240,-0.283512627,-0.036087587
14304,14303,0x04,0xFE,0x02,3056,-500,-210,0x0000,120,0.293042739,-0.304875257,-0.031967651
14305,14304,0x04,0xFE,0x02,3053,-517,-218,0x0000,120,0.292755113,-0.315251392,-0.033188373
14306,14305,0x04,0xFE,0x02,3048,-549,-218,0x0000,120,0.292275737,-0.334782940,-0.033188373
14307,14306,0x04,0xFE,0x02,3044,-573,-246,0x0000,120,0.291892236,-0.349431601,-0.037460899
14308,14307,0x04,0xFE,0x02,3039,-602,-231,0x0000,120,0.291412859,-0.367132067,-0.035172045
14309,14308,0x04,0xFE,0x02,3036,-621,-225,0x0000,120,0.291125234,-0.378728923,-0.034256504
14310,14309,0x04,0xFE,0x02,3030,-652,-198,0x0000,120,0.290549982,-0.397650111,-0.030136568
14311,14310,0x04,0xFE,0x02,3026,-679,-203,0x0000,120,0.290166481,-0.414129854,-0.030899519
14312,14311,0x04,0xFE,0x02,3020,-708,-236,0x0000,120,0.289591229,-0.431830320,-0.035934997
14313,14312,0x04,0xFE,0x02,3016,-735,-232,0x0000,120,0.289207728,-0.448310063,-0.035324636
14314,14313,0x04,0xFE,0x02,3009,-767,-187,0x0000,120,0.288536602,-0.467841611,-0.028458076
14315,14314,0x04,0xFE,0x02,3004,-793,-190,0x0000,120,0.288057225,-0.483710994,-0.028915846
14316,14315,0x04,0xFE,0x02,2997,-831,-201,0x0000,120,0.287386098,-0.506904707,-0.030594339
14317,14316,0x04,0xFE,0x02,2992,-862,-178,0x0000,120,0.286906722,-0.525825895,-0.027084764
14318,14317,0x04,0xFE,0x02,2985,-897,-168,0x0000,120,0.286235595,-0.547188525,-0.025558862
14319,14318,0x04,0xFE,0x02,2980,-920,-175,0x0000,120,0.285756219,-0.561226825,-0.026626993
14320,14319,0x04,0xFE,0x02,2972,-955,-169,0x0000,120,0.284989217,-0.582589456,-0.025711452
14321,14320,0x04,0xFE,0x02,2966,-979,-183,0x0000,120,0.284413965,-0.597238117,-0.027847715
14322,14321,0x04,0xFE,0x02,2958,-1006,-166,0x0000,120,0.283646963,-0.613717861,-0.025253681
14323,14322,0x04,0xFE,0x02,2952,-1029,-179,0x0000,120,0.283071712,-0.627756161,-0.027237354
14324,14323,0x04,0xFE,0x02,2943,-1059,-133,0x0000,120,0.282208834,-0.646066987,-0.020218204
14325,14324,0x04,0xFE,0x02,2938,-1073,-139,0x0000,120,0.281729458,-0.654612039,-0.021133745
14326,14325,0x04,0xFE,0x02,2929,-1093,-167,0x0000,120,0.280866581,-0.666819257,-0.025406271
14327,14326,0x04,0xFE,0x02,2923,-1103,-161,0x0000,120,0.280291329,-0.672922866,-0.024490730
14328,14327,0x04,0xFE,0x02,2914,-1129,-163,0x0000,120,0.279428452,-0.688792248,-0.024795911
14329,14328,0x04,0xFE,0x02,2908,-1138,-179,0x0000,120,0.278853200,-0.694285496,-0.027237354
14330,14329,0x04,0xFE,0x02,2898,-1165,-148,0x0000,120,0.277894447,-0.710765240,-0.022507057
14331,14330,0x04,0xFE,0x02,2892,-1178,-144,0x0000,120,0.277319196,-0.718699931,-0.021896696
14332,14331,0x04,0xFE,0x02,2882,-1207,-132,0x0000,120,0.276360443,-0.736400397,-0.020065614
14333,14332,0x04,0xFE,0x02,2876,-1225,-130,0x0000,120,0.275785192,-0.747386893,-0.019760433
14334,14333,0x04,0xFE,0x02,2866,-1251,-127,0x0000,120,0.274826439,-0.763256275,-0.019302663
14335,14334,0x04,0xFE,0x02,2859,-1274,-139,0x0000,120,0.274155312,-0.777294575,-0.021133745
14336,14335,0x04,0xFE,0x02,2848,-1301,-106,0x0000,120,0.273100684,-0.793774319,-0.016098268
14337,14336,0x04,0xFE,0x02,2841,-1320,-129,0x0000,120,0.272429557,-0.805371176,-0.019607843
14338,14337,0x04,0xFE,0x02,2830,-1345,-124,0x0000,120,0.271374930,-0.820630198,-0.018844892
14339,14338,0x04,0xFE,0x02,2823,-1350,-102,0x0000,120,0.270703803,-0.823682002,-0.015487907
14340,14339,0x04,0xFE,0x02,2812,-1366,-124,0x0000,120,0.269649175,-0.833447776,-0.018844892
14341,14340,0x04,0xFE,0x02,2805,-1375,-127,0x0000,120,0.268978048,-0.838941024,-0.019302663
14342,14341,0x04,0xFE,0x02,2794,-1388,-134,0x0000,120,0.267923420,-0.846875715,-0.020370794
14343,14342,0x04,0xFE,0x02,2787,-1394,-115,0x0000,120,0.267252293,-0.850537881,-0.017471580
14344,14343,0x04,0xFE,0x02,2776,-1419,-135,0x0000,120,0.266197665,-0.865796902,-0.020523384
14345,14344,0x04,0xFE,0x02,2768,-1436,-129,0x0000,120,0.265430663,-0.876173037,-0.019607843
14346,14345,0x04,0xFE,0x02,2756,-1459,-105,0x0000,120,0.264280160,-0.890211337,-0.015945678
14347,14346,0x04,0xFE,0x02,2748,-1480,-102,0x0000,120,0.263513158,-0.903028916,-0.015487907
14348,14347,0x04,0xFE,0x02,2736,-1506,-120,0x0000,120,0.262362655,-0.918898299,-0.018234531
14349,14348,0x04,0xFE,0x02,2728,-1520,-84,0x0000,120,0.261595653,-0.927443351,-0.012741283
14350,14349,0x04,0xFE,0x02,2716,-1539,-74,0x0000,120,0.260445150,-0.939040208,-0.011215381
14351,14350,0x04,0xFE,0x02,2708,-1550,-120,0x0000,120,0.259678148,-0.945754177,-0.018234531
14352,14351,0x04,0xFE,0x02,2696,-1558,-66,0x0000,120,0.258527644,-0.950637064,-0.009994659
14353,14352,0x04,0xFE,0x02,2688,-1569,-144,0x0000,120,0.257760642,-0.957351034,-0.021896696
14354,14353,0x04,0xFE,0x02,2675,-1583,-114,0x0000,120,0.256514264,-0.965896086,-0.017318990
14355,14354,0x04,0xFE,0x02,2667,-1597,-103,0x0000,120,0.255747262,-0.974441138,-0.015640497
14356,14355,0x04,0xFE,0x02,2654,-1618,-60,0x0000,120,0.254500883,-0.987258717,-0.009079118
14357,14356,0x04,0xFE,0x02,2645,-1638,-119,0x0000,120,0.253638006,-0.999465934,-0.018081941
14358,14357,0x04,0xFE,0x02,2632,-1663,-74,0x0000,120,0.252391628,-1.014724956,-0.011215381
14359,14358,0x04,0xFE,0x02,2623,-1687,-121,0x0000,120,0.251528750,-1.029373617,-0.018387121
14360,14359,0x04,0xFE,0x02,2610,-1701,-78,0x0000,120,0.250282372,-1.037918669,-0.011825742
14361,14360,0x04,0xFE,0x02,2601,-1716,-83,0x0000,120,0.249419495,-1.047074083,-0.012588693
14362,14361,0x04,0xFE,0x02,2587,-1723,-71,0x0000,120,0.248077241,-1.051346609,-0.010757610
14363,14362,0x04,0xFE,0x02,2579,-1730,-107,0x0000,120,0.247310239,-1.055619135,-0.016250858
14364,14363,0x04,0xFE,0x02,2565,-1742,-80,0x0000,120,0.245967985,-1.062943465,-0.012130922
14365,14364,0x04,0xFE,0x02,2556,-1750,-85,0x0000,120,0.245105108,-1.067826352,-0.012893874
14366,14365,0x04,0xFE,0x02,2542,-1774,-90,0x0000,120,0.243762854,-1.082475013,-0.013656825
14367,14366,0x04,0xFE,0x02,2532,-1791,-63,0x0000,120,0.242804101,-1.092851148,-0.009536889
14368,14367,0x04,0xFE,0x02,2518,-1814,-110,0x0000,120,0.241461848,-1.106889448,-0.016708629
14369,14368,0x04,0xFE,0x02,2508,-1833,-111,0x0000,120,0.240503095,-1.118486305,-0.016861219
14370,14369,0x04,0xFE,0x02,2494,-1858,-18,0x0000,120,0.239160842,-1.133745327,-0.002670329
14371,14370,0x04,0xFE,0x02,2484,-1863,-88,0x0000,120,0.238202089,-1.136797131,-0.013351644
14372,14371,0x04,0xFE,0x02,2469,-1875,-91,0x0000,120,0.236763960,-1.144121462,-0.013809415
14373,14372,0x04,0xFE,0x02,2460,-1881,-102,0x0000,120,0.235901083,-1.147783627,-0.015487907
14374,14373,0x04,0xFE,0x02,2445,-1891,-68,0x0000,120,0.234462954,-1.153887236,-0.010299840
14375,14374,0x04,0xFE,0x02,2435,-1909,-86,0x0000,120,0.233504201,-1.164873732,-0.013046464
14376,14375,0x04,0xFE,0x02,2420,-1931,-40,0x0000,120,0.232066072,-1.178301671,-0.006027314
14377,14376,0x04,0xFE,0x02,2409,-1955,-74,0x0000,120,0.231011444,-1.192950332,-0.011215381
14378,14377,0x04,0xFE,0x02,2394,-1982,-28,0x0000,120,0.229573315,-1.209430076,-0.004196231
14379,14378,0x04,0xFE,0x02,2383,-1992,-51,0x0000,120,0.228518687,-1.215533684,-0.007705806
14380,14379,0x04,0xFE,0x02,2368,-2002,-88,0x0000,120,0.227080558,-1.221637293,-0.013351644
14381,14380,0x04,0xFE,0x02,2357,-2004,-72,0x0000,120,0.226025931,-1.222858015,-0.010910201
14382,14381,0x04,0xFE,0x02,2342,-2008,-41,0x0000,120,0.224587802,-1.225299458,-0.006179904
14383,14382,0x04,0xFE,0x02,2331,-2019,-83,0x0000,120,0.223533174,-1.232013428,-0.012588693
14384,14383,0x04,0xFE,0x02,2315,-2051,-37,0x0000,120,0.221999170,-1.251544976,-0.005569543
14385,14384,0x04,0xFE,0x02,2305,-2060,-79,0x0000,120,0.221040417,-1.257038224,-0.011978332
14386,14385,0x04,0xFE,0x02,2288,-2088,-40,0x0000,120,0.219410538,-1.274128328,-0.006027314
14387,14386,0x04,0xFE,0x02,2277,-2102,-57,0x0000,120,0.218355910,-1.282673381,-0.008621347
14388,14387,0x04,0xFE,0x02,2261,-2117,-23,0x0000,120,0.216821905,-1.291828794,-0.003433280
14389,14388,0x04,0xFE,0x02,2250,-2118,-75,0x0000,120,0.215767278,-1.292439155,-0.011367971
14390,14389,0x04,0xFE,0x02,2233,-2129,-49,0x0000,120,0.214137398,-1.299153124,-0.007400626
14391,14390,0x04,0xFE,0x02,2222,-2137,-50,0x0000,120,0.213082770,-1.304036011,-0.007553216
14392,14391,0x04,0xFE,0x02,2205,-2159,-59,0x0000,120,0.211452891,-1.317463951,-0.008926528
14393,14392,0x04,0xFE,0x02,2194,-2182,-91,0x0000,120,0.210398263,-1.331502251,-0.013809415
14394,14393,0x04,0xFE,0x02,2176,-2207,-33,0x0000,120,0.208672508,-1.346761273,-0.004959182
14395,14394,0x04,0xFE,0x02,2164,-2225,-47,0x0000,120,0.207522005,-1.357747768,-0.007095445
14396,14395,0x04,0xFE,0x02,2147,-2234,-42,0x0000,120,0.205892126,-1.363241016,-0.006332494
14397,14396,0x04,0xFE,0x02,2136,-2235,-64,0x0000,120,0.204837498,-1.363851377,-0.009689479
14398,14397,0x04,0xFE,0x02,2119,-2238,-38,0x0000,120,0.203207618,-1.365682460,-0.005722133
14399,14398,0x04,0xFE,0x02,2107,-2245,-65,0x0000,120,0.202057115,-1.369954986,-0.009842069
14400,14399,0x04,0xFE,0x02,2089,-2274,-40,0x0000,120,0.200331360,-1.387655451,-0.006027314
14401,14400,0x04,0xFE,0x02,2077,-2288,-30,0x0000,120,0.199180857,-1.396200504,-0.004501411
14402,14401,0x04,0xFE,0x02,2059,-2311,-23,0x0000,120,0.197455102,-1.410238804,-0.003433280
14403,14402,0x04,0xFE,0x02,2047,-2325,-35,0x0000,120,0.196304599,-1.418783856,-0.005264363
14404,14403,0x04,0xFE,0x02,2029,-2328,-34,0x0000,120,0.194578845,-1.420614939,-0.005111772
14405,14404,0x04,0xFE,0x02,2017,-2328,-56,0x0000,120,0.193428341,-1.420614939,-0.008468757
14406,14405,0x04,0xFE,0x02,1999,-2335,-15,0x0000,120,0.191702587,-1.424887465,-0.002212558
14407,14406,0x04,0xFE,0x02,1987,-2347,-46,0x0000,120,0.190552084,-1.432211795,-0.006942855
14408,14407,0x04,0xFE,0x02,1968,-2376,-35,0x0000,120,0.188730454,-1.449912261,-0.005264363
14409,14408,0x04,0xFE,0x02,1956,-2390,-57,0x0000,120,0.187579950,-1.458457313,-0.008621347
14410,14409,0x04,0xFE,0x02,1937,-2410,-20,0x0000,120,0.185758320,-1.470664530,-0.002975509
14411,14410,0x04,0xFE,0x02,1925,-2412,-65,0x0000,120,0.184607817,-1.471885252,-0.009842069
14412,14411,0x04,0xFE,0x02,1906,-2408,-28,0x0000,120,0.182786187,-1.469443809,-0.004196231
14413,14412,0x04,0xFE,0x02,1894,-2415,-25,0x0000,120,0.181635684,-1.473716335,-0.003738460
14414,14413,0x04,0xFE,0x02,1875,-2430,-42,0x0000,120,0.179814054,-1.482871748,-0.006332494
14415,14414,0x04,0xFE,0x02,1862,-2445,-18,0x0000,120,0.178567676,-1.492027161,-0.002670329
14416,14415,0x04,0xFE,0x02,1843,-2469,-22,0x0000,120,0.176746046,-1.506675822,-0.003280690
14417,14416,0x04,0xFE,0x02,1830,-2481,-20,0x0000,120,0.175499667,-1.514000153,-0.002975509
14418,14417,0x04,0xFE,0x02,1811,-2486,-7,0x0000,120,0.173678037,-1.517051957,-0.000991836
14419,14418,0x04,0xFE,0x02,1798,-2487,-70,0x0000,120,0.172431659,-1.517662318,-0.010605020
14420,14419,0x04,0xFE,0x02,1779,-2491,-22,0x0000,120,0.170610029,-1.520103761,-0.003280690
14421,14420,0x04,0xFE,0x02,1766,-2507,-77,0x0000,120,0.169363651,-1.529869535,-0.011673152
14422,14421,0x04,0xFE,0x02,1746,-2533,-63,0x0000,120,0.167446145,-1.545738918,-0.009536889
14423,14422,0x04,0xFE,0x02,1733,-2550,-50,0x0000,120,0.166199767,-1.556115053,-0.007553216
14424,14423,0x04,0xFE,0x02,1713,-2566,-8,0x0000,120,0.164282262,-1.565880827,-0.001144427
