t,q,qdot,q_ref,qdot_ref,qddot_ref,error,tau_cmd,tau_ext,current,heat_power
0.18484,0.0052366,0.09098,0.0068399,0.10553,1.0256,0.0016033,0.011943,0,0.14928,0.026743
0.18575,0.00532,0.091906,0.0069366,0.10647,1.029,0.0016166,0.012,0,0.15001,0.027002
0.18666,0.0054043,0.092835,0.0070342,0.10741,1.0324,0.0016299,0.012058,0,0.15072,0.027262
0.18758,0.0054895,0.093768,0.0071327,0.10835,1.0357,0.0016432,0.012115,0,0.15144,0.027522
0.18849,0.0055761,0.094711,0.0072327,0.10931,1.0391,0.0016566,0.012173,0,0.15216,0.027784
0.18941,0.0056635,0.095657,0.0073335,0.11026,1.0425,0.00167,0.01223,0,0.15288,0.028047
0.19033,0.0057518,0.096606,0.0074352,0.11122,1.0458,0.0016834,0.012288,0,0.1536,0.028311
0.19125,0.005841,0.097559,0.0075379,0.11218,1.0491,0.0016969,0.012345,0,0.15431,0.028575
0.19217,0.0059316,0.098522,0.007642,0.11316,1.0525,0.0017104,0.012402,0,0.15503,0.028841
0.1931,0.0060232,0.099488,0.0077471,0.11413,1.0558,0.0017239,0.01246,0,0.15575,0.029109
0.19402,0.0061156,0.10046,0.0078531,0.11511,1.0591,0.0017375,0.012517,0,0.15646,0.029376
0.19495,0.0062089,0.10143,0.0079599,0.11609,1.0623,0.001751,0.012574,0,0.15717,0.029645
0.19588,0.0063037,0.10241,0.0080684,0.11708,1.0656,0.0017647,0.012631,0,0.15789,0.029915
0.19681,0.0063995,0.1034,0.0081778,0.11807,1.0689,0.0017783,0.012688,0,0.1586,0.030186
0.19774,0.0064961,0.10439,0.0082881,0.11907,1.0722,0.001792,0.012745,0,0.15932,0.030458
0.19867,0.0065937,0.10538,0.0083993,0.12007,1.0754,0.0018056,0.012802,0,0.16003,0.03073
0.19961,0.0066928,0.10639,0.0085122,0.12107,1.0786,0.0018194,0.012859,0,0.16074,0.031004
0.20054,0.0067929,0.10739,0.008626,0.12209,1.0819,0.0018331,0.012916,0,0.16145,0.031279
0.20148,0.0068939,0.1084,0.0087408,0.1231,1.0851,0.0018469,0.012973,0,0.16216,0.031555
0.20241,0.0069959,0.10942,0.0088565,0.12412,1.0883,0.0018606,0.013029,0,0.16287,0.031831
0.20336,0.0070994,0.11044,0.0089739,0.12514,1.0915,0.0018745,0.013086,0,0.16358,0.032109
0.2043,0.0072039,0.11146,0.0090923,0.12617,1.0947,0.0018883,0.013143,0,0.16429,0.032388
0.20524,0.0073094,0.11249,0.0092116,0.12721,1.0978,0.0019022,0.013199,0,0.16499,0.032667
0.20618,0.0074158,0.11353,0.0093319,0.12824,1.101,0.0019161,0.013256,0,0.1657,0.032947
0.20713,0.0075239,0.11457,0.0094539,0.12929,1.1041,0.00193,0.013312,0,0.1664,0.033228
0.20808,0.007633,0.11562,0.0095769,0.13033,1.1073,0.0019439,0.013369,0,0.16711,0.033511
0.20902,0.007743,0.11667,0.0097009,0.13138,1.1104,0.0019579,0.013425,0,0.16781,0.033794
0.20997,0.0078541,0.11772,0.0098259,0.13244,1.1135,0.0019718,0.013481,0,0.16852,0.034077
0.21093,0.0079668,0.11878,0.0099526,0.1335,1.1166,0.0019859,0.013538,0,0.16922,0.034362
0.21188,0.0080805,0.11985,0.01008,0.13457,1.1197,0.0019999,0.013594,0,0.16992,0.034648
0.21283,0.0081952,0.12091,0.010209,0.13564,1.1228,0.0020139,0.01365,0,0.17062,0.034935
0.21379,0.008311,0.12199,0.010339,0.13671,1.1259,0.002028,0.013706,0,0.17132,0.035222
0.21474,0.0084285,0.12307,0.010471,0.13779,1.1289,0.0020421,0.013762,0,0.17202,0.035511
0.2157,0.008547,0.12415,0.010603,0.13887,1.132,0.0020562,0.013818,0,0.17272,0.0358
0.21666,0.0086666,0.12524,0.010737,0.13996,1.135,0.0020703,0.013874,0,0.17342,0.03609
0.21762,0.0087872,0.12633,0.010872,0.14105,1.138,0.0020844,0.013929,0,0.17412,0.03638
0.21858,0.0089095,0.12744,0.011008,0.14215,1.141,0.0020986,0.013985,0,0.17482,0.036673
0.21955,0.0090329,0.12854,0.011146,0.14325,1.144,0.0021128,0.014041,0,0.17551,0.036965
0.22051,0.0091574,0.12965,0.011284,0.14435,1.147,0.002127,0.014097,0,0.17621,0.037259
0.22148,0.009283,0.13076,0.011424,0.14546,1.15,0.0021412,0.014152,0,0.1769,0.037552
0.22245,0.0094103,0.13188,0.011566,0.14658,1.153,0.0021554,0.014208,0,0.17759,0.037848
0.22342,0.0095388,0.133,0.011708,0.1477,1.1559,0.0021697,0.014263,0,0.17829,0.038144
0.22439,0.0096683,0.13413,0.011852,0.14882,1.1588,0.0021839,0.014318,0,0.17898,0.03844
0.22536,0.0097989,0.13526,0.011997,0.14995,1.1618,0.0021982,0.014374,0,0.17967,0.038737
0.22633,0.0099314,0.1364,0.012144,0.15108,1.1647,0.0022125,0.014429,0,0.18036,0.039036
0.22731,0.010065,0.13754,0.012292,0.15222,1.1676,0.0022268,0.014484,0,0.18105,0.039335
0.22828,0.0102,0.13869,0.012441,0.15336,1.1705,0.0022411,0.014539,0,0.18174,0.039635
0.22926,0.010335,0.13984,0.012591,0.1545,1.1733,0.0022554,0.014594,0,0.18243,0.039935
0.23024,0.010473,0.14099,0.012743,0.15565,1.1762,0.0022698,0.014649,0,0.18311,0.040237
0.23122,0.010612,0.14216,0.012896,0.15681,1.179,0.0022842,0.014704,0,0.1838,0.040539
0.2322,0.010752,0.14332,0.013051,0.15796,1.1819,0.0022985,0.014759,0,0.18448,0.040841
0.23318,0.010893,0.14449,0.013206,0.15913,1.1847,0.0023129,0.014813,0,0.18517,0.041144
0.23417,0.011036,0.14567,0.013363,0.16029,1.1875,0.0023273,0.014868,0,0.18585,0.041449
0.23515,0.01118,0.14685,0.013522,0.16147,1.1903,0.0023417,0.014923,0,0.18654,0.041754
0.23614,0.011326,0.14803,0.013682,0.16264,1.1931,0.0023561,0.014977,0,0.18722,0.04206
0.23712,0.011472,0.14922,0.013843,0.16382,1.1959,0.0023705,0.015032,0,0.1879,0.042366
0.23812,0.011621,0.15041,0.014006,0.16501,1.1986,0.002385,0.015086,0,0.18858,0.042674
0.23911,0.01177,0.15161,0.01417,0.1662,1.2014,0.0023995,0.015141,0,0.18926,0.042982
0.2401,0.011921,0.15281,0.014335,0.16739,1.2041,0.0024139,0.015195,0,0.18993,0.04329
0.24109,0.012073,0.15402,0.014502,0.16858,1.2068,0.0024284,0.015249,0,0.19061,0.043598
0.24209,0.012228,0.15523,0.01467,0.16979,1.2095,0.0024429,0.015303,0,0.19129,0.043909
0.24308,0.012383,0.15645,0.01484,0.17099,1.2122,0.0024574,0.015357,0,0.19196,0.04422
0.24408,0.012539,0.15767,0.015011,0.1722,1.2149,0.0024719,0.015411,0,0.19264,0.044531
0.24508,0.012697,0.15889,0.015184,0.17342,1.2176,0.0024864,0.015465,0,0.19331,0.044842
0.24608,0.012857,0.16012,0.015358,0.17464,1.2202,0.0025009,0.015519,0,0.19398,0.045155
0.24708,0.013018,0.16136,0.015533,0.17586,1.2229,0.0025154,0.015572,0,0.19465,0.045468
0.24808,0.01318,0.1626,0.01571,0.17709,1.2255,0.00253,0.015626,0,0.19532,0.045782
0.24908,0.013344,0.16384,0.015888,0.17832,1.2281,0.0025445,0.015679,0,0.19599,0.046096
0.25009,0.013509,0.16509,0.016068,0.17955,1.2307,0.0025591,0.015733,0,0.19666,0.046411
0.2511,0.013676,0.16634,0.01625,0.1808,1.2333,0.0025736,0.015786,0,0.19733,0.046727
0.2521,0.013844,0.1676,0.016433,0.18204,1.2359,0.0025882,0.01584,0,0.198,0.047043
0.25311,0.014014,0.16886,0.016617,0.18328,1.2384,0.0026027,0.015893,0,0.19866,0.047359
0.25412,0.014185,0.17013,0.016803,0.18454,1.241,0.0026173,0.015946,0,0.19933,0.047677
0.25514,0.014358,0.1714,0.01699,0.1858,1.2435,0.0026319,0.015999,0,0.19999,0.047996
0.25615,0.014532,0.17267,0.017179,0.18706,1.246,0.0026464,0.016052,0,0.20065,0.048314
0.25716,0.014708,0.17395,0.017369,0.18832,1.2485,0.002661,0.016105,0,0.20131,0.048633
0.25818,0.014885,0.17523,0.017561,0.18959,1.251,0.0026756,0.016158,0,0.20198,0.048953
0.2592,0.015064,0.17652,0.017755,0.19086,1.2535,0.0026902,0.016211,0,0.20264,0.049273
0.26021,0.015245,0.17781,0.017949,0.19214,1.2559,0.0027048,0.016264,0,0.20329,0.049594
0.26123,0.015426,0.17911,0.018146,0.19342,1.2584,0.0027194,0.016316,0,0.20395,0.049915
0.26225,0.01561,0.18041,0.018344,0.19471,1.2608,0.002734,0.016369,0,0.20461,0.050237
0.26327,0.015795,0.18172,0.018544,0.196,1.2632,0.0027486,0.016421,0,0.20526,0.05056
0.2643,0.015982,0.18303,0.018745,0.19729,1.2656,0.0027632,0.016473,0,0.20592,0.050883
0.26532,0.016169,0.18434,0.018947,0.19859,1.268,0.0027778,0.016526,0,0.20657,0.051205
0.26635,0.016359,0.18566,0.019152,0.19989,1.2704,0.0027924,0.016578,0,0.20722,0.05153
0.26737,0.016551,0.18698,0.019358,0.2012,1.2727,0.002807,0.01663,0,0.20788,0.051855
0.2684,0.016744,0.18831,0.019565,0.20251,1.2751,0.0028216,0.016682,0,0.20853,0.052179
0.26943,0.016938,0.18964,0.019774,0.20382,1.2774,0.0028362,0.016734,0,0.20917,0.052504
0.27046,0.017134,0.19097,0.019985,0.20514,1.2797,0.0028508,0.016786,0,0.20982,0.052831
0.27149,0.017332,0.19231,0.020198,0.20646,1.282,0.0028654,0.016838,0,0.21047,0.053157
0.27253,0.017532,0.19366,0.020412,0.20778,1.2843,0.00288,0.016889,0,0.21112,0.053484
0.27356,0.017732,0.195,0.020627,0.20911,1.2866,0.0028946,0.016941,0,0.21176,0.05381
0.2746,0.017935,0.19636,0.020844,0.21045,1.2888,0.0029093,0.016992,0,0.2124,0.054139
0.27564,0.01814,0.19771,0.021064,0.21179,1.2911,0.0029239,0.017044,0,0.21305,0.054467
0.27667,0.018346,0.19907,0.021284,0.21313,1.2933,0.0029385,0.017095,0,0.21369,0.054795
0.27771,0.018553,0.20043,0.021506,0.21447,1.2955,0.002953,0.017146,0,0.21433,0.055123
0.27875,0.018762,0.2018,0.02173,0.21582,1.2977,0.0029677,0.017197,0,0.21497,0.055453
0.2798,0.018974,0.20318,0.021956,0.21718,1.2999,0.0029823,0.017249,0,0.21561,0.055783
0.28084,0.019186,0.20455,0.022183,0.21853,1.3021,0.0029968,0.017299,0,0.21624,0.056113
0.28188,0.0194,0.20593,0.022412,0.21989,1.3042,0.0030114,0.01735,0,0.21688,0.056443
0.28293,0.019617,0.20732,0.022643,0.22126,1.3063,0.003026,0.017401,0,0.21751,0.056775
0.28398,0.019834,0.20871,0.022875,0.22263,1.3085,0.0030406,0.017452,0,0.21815,0.057106
0.28502,0.020054,0.2101,0.023109,0.224,1.3106,0.0030552,0.017502,0,0.21878,0.057438
0.28607,0.020275,0.2115,0.023344,0.22537,1.3127,0.0030697,0.017553,0,0.21941,0.057769
0.28712,0.020498,0.2129,0.023582,0.22676,1.3147,0.0030843,0.017603,0,0.22004,0.058102
0.28818,0.020723,0.2143,0.023822,0.22814,1.3168,0.0030989,0.017654,0,0.22067,0.058435
0.28923,0.020949,0.21571,0.024062,0.22953,1.3188,0.0031135,0.017704,0,0.2213,0.058767
0.29028,0.021177,0.21712,0.024305,0.23092,1.3209,0.003128,0.017754,0,0.22192,0.0591
0.29134,0.021407,0.21854,0.02455,0.23232,1.3229,0.0031426,0.017804,0,0.22255,0.059434
0.2924,0.021639,0.21996,0.024796,0.23371,1.3249,0.0031571,0.017854,0,0.22317,0.059768
0.29345,0.021872,0.22139,0.025044,0.23512,1.3269,0.0031716,0.017904,0,0.2238,0.060102
0.29451,0.022107,0.22281,0.025293,0.23652,1.3288,0.0031861,0.017953,0,0.22442,0.060436
0.29557,0.022345,0.22425,0.025545,0.23793,1.3308,0.0032007,0.018003,0,0.22504,0.060771
0.29663,0.022584,0.22569,0.025799,0.23935,1.3327,0.0032152,0.018053,0,0.22566,0.061107
0.2977,0.022824,0.22712,0.026054,0.24076,1.3346,0.0032297,0.018102,0,0.22628,0.061442
0.29876,0.023066,0.22857,0.02631,0.24218,1.3366,0.0032442,0.018151,0,0.22689,0.061777
0.29983,0.023311,0.23002,0.026569,0.24361,1.3384,0.0032587,0.018201,0,0.22751,0.062113
0.30089,0.023557,0.23147,0.02683,0.24504,1.3403,0.0032732,0.01825,0,0.22813,0.062449
0.30196,0.023805,0.23292,0.027092,0.24647,1.3422,0.0032877,0.018299,0,0.22874,0.062785
0.30303,0.024054,0.23438,0.027356,0.2479,1.344,0.0033021,0.018348,0,0.22935,0.063121
0.3041,0.024306,0.23585,0.027623,0.24935,1.3458,0.0033166,0.018397,0,0.22996,0.063458
0.30517,0.02456,0.23731,0.027891,0.25079,1.3477,0.0033311,0.018446,0,0.23057,0.063795
0.30624,0.024815,0.23878,0.02816,0.25224,1.3494,0.0033455,0.018494,0,0.23118,0.064132
0.30732,0.025072,0.24025,0.028432,0.25368,1.3512,0.0033599,0.018543,0,0.23178,0.064469
0.30839,0.025331,0.24173,0.028706,0.25514,1.353,0.0033744,0.018591,0,0.23239,0.064807
0.30947,0.025592,0.24322,0.028981,0.2566,1.3547,0.0033888,0.01864,0,0.233,0.065145
0.31055,0.025855,0.2447,0.029258,0.25806,1.3565,0.0034032,0.018688,0,0.2336,0.065482
0.31162,0.026119,0.24619,0.029537,0.25952,1.3582,0.0034175,0.018736,0,0.2342,0.065819
0.3127,0.026386,0.24768,0.029818,0.26099,1.3599,0.003432,0.018784,0,0.2348,0.066158
0.31379,0.026655,0.24918,0.030101,0.26246,1.3616,0.0034463,0.018832,0,0.2354,0.066496
0.31487,0.026925,0.25068,0.030386,0.26393,1.3632,0.0034607,0.01888,0,0.236,0.066834
0.31595,0.027197,0.25218,0.030672,0.26541,1.3649,0.003475,0.018928,0,0.23659,0.067172
0.31703,0.027472,0.25369,0.030961,0.26689,1.3665,0.0034894,0.018975,0,0.23719,0.067511
0.31812,0.027748,0.2552,0.031252,0.26838,1.3681,0.0035037,0.019023,0,0.23778,0.06785
0.31921,0.028026,0.25671,0.031544,0.26986,1.3697,0.003518,0.01907,0,0.23838,0.068188
0.32029,0.028306,0.25823,0.031838,0.27135,1.3713,0.0035323,0.019117,0,0.23897,0.068526
0.32139,0.028589,0.25975,0.032135,0.27285,1.3729,0.0035466,0.019165,0,0.23956,0.068866
0.32248,0.028873,0.26128,0.032434,0.27435,1.3744,0.0035609,0.019212,0,0.24015,0.069205
0.32357,0.029159,0.2628,0.032734,0.27585,1.376,0.0035751,0.019259,0,0.24073,0.069543
0.32466,0.029447,0.26433,0.033036,0.27735,1.3775,0.0035893,0.019305,0,0.24132,0.069882
0.32575,0.029737,0.26587,0.033341,0.27886,1.379,0.0036036,0.019352,0,0.2419,0.070221
0.32685,0.030029,0.26741,0.033647,0.28037,1.3805,0.0036178,0.019399,0,0.24249,0.07056
0.32795,0.030323,0.26895,0.033955,0.28189,1.3819,0.003632,0.019446,0,0.24307,0.070899
0.32904,0.030619,0.27049,0.034265,0.2834,1.3834,0.0036462,0.019492,0,0.24365,0.071237
0.33014,0.030917,0.27204,0.034578,0.28493,1.3848,0.0036604,0.019538,0,0.24423,0.071577
0.33124,0.031218,0.27359,0.034892,0.28645,1.3862,0.0036745,0.019584,0,0.24481,0.071916
0.33234,0.03152,0.27515,0.035208,0.28798,1.3876,0.0036887,0.019631,0,0.24538,0.072255
0.33344,0.031823,0.2767,0.035526,0.28951,1.389,0.0037028,0.019676,0,0.24596,0.072593
0.33455,0.03213,0.27827,0.035847,0.29104,1.3904,0.0037169,0.019722,0,0.24653,0.072932
0.33566,0.032438,0.27983,0.036169,0.29258,1.3918,0.003731,0.019768,0,0.2471,0.073271
0.33676,0.032749,0.2814,0.036494,0.29412,1.3931,0.0037451,0.019814,0,0.24767,0.07361
0.33787,0.033061,0.28297,0.03682,0.29566,1.3944,0.0037592,0.019859,0,0.24824,0.073948
0.33898,0.033376,0.28455,0.037149,0.29721,1.3957,0.0037732,0.019905,0,0.24881,0.074287
0.34009,0.033692,0.28612,0.03748,0.29876,1.397,0.0037873,0.01995,0,0.24938,0.074626
0.3412,0.034011,0.2877,0.037812,0.30031,1.3983,0.0038013,0.019995,0,0.24994,0.074964
0.34231,0.034331,0.28929,0.038146,0.30186,1.3995,0.0038152,0.02004,0,0.2505,0.075301
0.34342,0.034654,0.29088,0.038484,0.30342,1.4007,0.0038293,0.020085,0,0.25106,0.07564
0.34454,0.03498,0.29247,0.038823,0.30499,1.402,0.0038432,0.02013,0,0.25163,0.075978
0.34565,0.035306,0.29406,0.039164,0.30655,1.4032,0.0038572,0.020175,0,0.25218,0.076316
0.34677,0.035635,0.29565,0.039506,0.30811,1.4043,0.0038711,0.020219,0,0.25274,0.076653
0.34788,0.035967,0.29726,0.039852,0.30969,1.4055,0.003885,0.020264,0,0.2533,0.076991
0.349,0.036301,0.29886,0.0402,0.31126,1.4067,0.0038989,0.020308,0,0.25385,0.077329
0.35012,0.036636,0.30046,0.040549,0.31284,1.4078,0.0039128,0.020352,0,0.2544,0.077665
0.35124,0.036973,0.30207,0.0409,0.31441,1.4089,0.0039266,0.020396,0,0.25495,0.078002
0.35237,0.037314,0.30369,0.041254,0.316,1.41,0.0039405,0.02044,0,0.2555,0.078339
0.35349,0.037656,0.3053,0.04161,0.31758,1.4111,0.0039543,0.020484,0,0.25605,0.078676
0.35462,0.038,0.30692,0.041968,0.31917,1.4121,0.0039681,0.020528,0,0.2566,0.079012
0.35574,0.038346,0.30854,0.042328,0.32076,1.4132,0.0039818,0.020572,0,0.25714,0.079348
0.35687,0.038695,0.31016,0.042691,0.32235,1.4142,0.0039956,0.020615,0,0.25769,0.079684
0.358,0.039046,0.31179,0.043056,0.32395,1.4152,0.0040094,0.020658,0,0.25823,0.08002
0.35913,0.039399,0.31342,0.043422,0.32555,1.4162,0.0040231,0.020702,0,0.25877,0.080355
0.36026,0.039754,0.31505,0.043791,0.32715,1.4172,0.0040367,0.020745,0,0.25931,0.08069
0.36139,0.040112,0.31669,0.044163,0.32876,1.4181,0.0040504,0.020788,0,0.25985,0.081025
0.36252,0.040472,0.31833,0.044536,0.33036,1.4191,0.0040641,0.020831,0,0.26038,0.08136
0.36366,0.040834,0.31997,0.044911,0.33197,1.42,0.0040777,0.020873,0,0.26092,0.081694
0.36479,0.041197,0.32161,0.045289,0.33358,1.4209,0.0040913,0.020916,0,0.26145,0.082027
0.36593,0.041564,0.32326,0.045669,0.3352,1.4218,0.0041049,0.020959,0,0.26198,0.082361
0.36707,0.041933,0.32491,0.046052,0.33682,1.4227,0.0041185,0.021001,0,0.26251,0.082694
0.3682,0.042304,0.32656,0.046436,0.33844,1.4235,0.004132,0.021043,0,0.26304,0.083027
0.36934,0.042677,0.32821,0.046822,0.34006,1.4244,0.0041456,0.021085,0,0.26356,0.083359
0.37048,0.043053,0.32987,0.047212,0.34169,1.4252,0.0041591,0.021127,0,0.26409,0.083692
0.37163,0.043431,0.33153,0.047603,0.34332,1.426,0.0041726,0.021169,0,0.26461,0.084024
0.37277,0.04381,0.33319,0.047996,0.34495,1.4268,0.004186,0.021211,0,0.26513,0.084355
0.37391,0.044192,0.33486,0.048392,0.34658,1.4275,0.0041994,0.021252,0,0.26565,0.084686
0.37506,0.044577,0.33653,0.04879,0.34822,1.4283,0.0042129,0.021294,0,0.26617,0.085017
0.37621,0.044964,0.3382,0.049191,0.34986,1.429,0.0042263,0.021335,0,0.26669,0.085347
0.37736,0.045354,0.33987,0.049593,0.3515,1.4297,0.0042396,0.021376,0,0.2672,0.085677
0.3785,0.045744,0.34154,0.049997,0.35314,1.4304,0.0042529,0.021417,0,0.26772,0.086006
0.37966,0.046139,0.34322,0.050405,0.35479,1.4311,0.0042663,0.021458,0,0.26823,0.086335
0.38081,0.046535,0.34491,0.050815,0.35643,1.4317,0.0042796,0.021499,0,0.26874,0.086664
0.38196,0.046934,0.34659,0.051227,0.35808,1.4324,0.0042928,0.02154,0,0.26925,0.086992
0.38311,0.047334,0.34827,0.05164,0.35974,1.433,0.0043061,0.02158,0,0.26975,0.087319
0.38427,0.047738,0.34996,0.052057,0.36139,1.4336,0.0043193,0.021621,0,0.27026,0.087646
0.38543,0.048144,0.35166,0.052476,0.36305,1.4342,0.0043325,0.021661,0,0.27076,0.087973
0.38658,0.048552,0.35335,0.052897,0.36471,1.4348,0.0043457,0.021701,0,0.27126,0.088299
0.38774,0.048961,0.35504,0.05332,0.36637,1.4353,0.0043588,0.021741,0,0.27176,0.088624
0.3889,0.049375,0.35674,0.053747,0.36804,1.4358,0.0043719,0.021781,0,0.27226,0.088949
0.39006,0.04979,0.35844,0.054175,0.36971,1.4363,0.004385,0.02182,0,0.27275,0.089274
0.39122,0.050207,0.36015,0.054605,0.37138,1.4368,0.0043981,0.02186,0,0.27325,0.089598
0.39239,0.050627,0.36185,0.055038,0.37304,1.4373,0.0044111,0.021899,0,0.27374,0.089921
0.39355,0.05105,0.36356,0.055474,0.37472,1.4378,0.0044242,0.021939,0,0.27423,0.090244
0.39472,0.051474,0.36527,0.055912,0.3764,1.4382,0.0044372,0.021978,0,0.27472,0.090566
0.39588,0.051901,0.36698,0.056352,0.37808,1.4387,0.0044501,0.022017,0,0.27521,0.090888
0.39705,0.05233,0.36869,0.056793,0.37975,1.4391,0.004463,0.022055,0,0.27569,0.091208
0.39822,0.052763,0.37041,0.057239,0.38144,1.4394,0.004476,0.022094,0,0.27618,0.091529
0.39939,0.053198,0.37213,0.057687,0.38312,1.4398,0.0044889,0.022133,0,0.27666,0.091849
0.40056,0.053634,0.37385,0.058136,0.38481,1.4402,0.0045017,0.022171,0,0.27714,0.092168
0.40173,0.054073,0.37557,0.058588,0.3865,1.4405,0.0045145,0.022209,0,0.27762,0.092486
0.40291,0.054516,0.3773,0.059043,0.38819,1.4408,0.0045274,0.022248,0,0.2781,0.092804
0.40408,0.05496,0.37903,0.0595,0.38988,1.4411,0.0045401,0.022286,0,0.27857,0.093122
0.40526,0.055407,0.38076,0.05996,0.39158,1.4414,0.0045529,0.022323,0,0.27904,0.093438
0.40643,0.055855,0.38249,0.060421,0.39327,1.4417,0.0045656,0.022361,0,0.27951,0.093753
0.40762,0.056308,0.38422,0.060886,0.39497,1.4419,0.0045783,0.022399,0,0.27998,0.094069
0.4088,0.056762,0.38596,0.061353,0.39668,1.4421,0.0045909,0.022436,0,0.28045,0.094383
0.40998,0.057219,0.3877,0.061822,0.39838,1.4423,0.0046036,0.022473,0,0.28092,0.094697
0.41116,0.057677,0.38943,0.062293,0.40008,1.4425,0.0046162,0.02251,0,0.28138,0.095009
0.41234,0.05814,0.39118,0.062768,0.40179,1.4427,0.0046288,0.022547,0,0.28184,0.095322
0.41353,0.058604,0.39292,0.063245,0.4035,1.4428,0.0046413,0.022584,0,0.2823,0.095634
0.41471,0.059071,0.39467,0.063725,0.40521,1.443,0.0046538,0.022621,0,0.28276,0.095944
0.41589,0.059539,0.39641,0.064206,0.40692,1.4431,0.0046663,0.022657,0,0.28322,0.096254
0.41708,0.060012,0.39816,0.064691,0.40863,1.4432,0.0046788,0.022694,0,0.28367,0.096563
0.41827,0.060487,0.39992,0.065178,0.41035,1.4433,0.0046912,0.02273,0,0.28412,0.096872
0.41946,0.060963,0.40167,0.065667,0.41207,1.4433,0.0047036,0.022766,0,0.28457,0.097179
0.42065,0.061442,0.40342,0.066158,0.41378,1.4433,0.0047159,0.022802,0,0.28502,0.097485
0.42185,0.061925,0.40518,0.066653,0.41551,1.4434,0.0047283,0.022838,0,0.28547,0.097792
0.42304,0.06241,0.40694,0.06715,0.41723,1.4434,0.0047406,0.022873,0,0.28592,0.098097
0.42424,0.062897,0.4087,0.06765,0.41896,1.4434,0.0047529,0.022909,0,0.28636,0.098401
0.42543,0.063386,0.41046,0.068151,0.42068,1.4433,0.0047651,0.022944,0,0.2868,0.098704
0.42663,0.063879,0.41223,0.068656,0.42241,1.4433,0.0047773,0.022979,0,0.28724,0.099007
0.42783,0.064374,0.41399,0.069164,0.42414,1.4432,0.0047895,0.023014,0,0.28768,0.099309
0.42903,0.064872,0.41576,0.069673,0.42587,1.4431,0.0048017,0.023049,0,0.28811,0.099609
0.43023,0.065371,0.41752,0.070185,0.4276,1.443,0.0048138,0.023083,0,0.28854,0.099909
0.43143,0.065875,0.4193,0.070701,0.42934,1.4429,0.0048259,0.023118,0,0.28898,0.10021
0.43263,0.066381,0.42107,0.071219,0.43107,1.4427,0.0048379,0.023152,0,0.2894,0.10051
0.43384,0.066889,0.42284,0.071738,0.43281,1.4426,0.0048499,0.023187,0,0.28983,0.1008
0.43504,0.067399,0.42462,0.07226,0.43455,1.4424,0.0048619,0.023221,0,0.29026,0.1011
0.43625,0.067913,0.4264,0.072787,0.43629,1.4422,0.0048739,0.023254,0,0.29068,0.10139
0.43746,0.068429,0.42818,0.073315,0.43803,1.442,0.0048858,0.023288,0,0.2911,0.10169
0.43866,0.068947,0.42995,0.073845,0.43977,1.4417,0.0048977,0.023322,0,0.29152,0.10198
0.43987,0.069468,0.43173,0.074378,0.44152,1.4415,0.0049095,0.023355,0,0.29194,0.10227
0.44109,0.069993,0.43352,0.074914,0.44326,1.4412,0.0049214,0.023388,0,0.29235,0.10256
0.4423,0.07052,0.4353,0.075453,0.44501,1.4409,0.0049332,0.023421,0,0.29277,0.10286
0.44351,0.071049,0.43709,0.075994,0.44676,1.4406,0.0049449,0.023454,0,0.29318,0.10314
0.44473,0.07158,0.43887,0.076537,0.44851,1.4403,0.0049566,0.023487,0,0.29359,0.10343
0.44594,0.072116,0.44067,0.077084,0.45026,1.4399,0.0049683,0.02352,0,0.29399,0.10372
0.44716,0.072654,0.44246,0.077634,0.45201,1.4395,0.00498,0.023552,0,0.2944,0.10401
0.44838,0.073194,0.44425,0.078185,0.45377,1.4391,0.0049916,0.023584,0,0.2948,0.10429
0.4496,0.073736,0.44604,0.078739,0.45552,1.4387,0.0050032,0.023616,0,0.2952,0.10457
0.45082,0.074282,0.44783,0.079297,0.45728,1.4383,0.0050148,0.023648,0,0.2956,0.10486
0.45204,0.074831,0.44963,0.079857,0.45904,1.4379,0.0050263,0.02368,0,0.296,0.10514
0.45326,0.075381,0.45142,0.080419,0.46079,1.4374,0.0050378,0.023712,0,0.29639,0.10542
0.45449,0.075934,0.45322,0.080984,0.46255,1.4369,0.0050492,0.023743,0,0.29679,0.1057
0.45571,0.076492,0.45502,0.081552,0.46431,1.4364,0.0050606,0.023774,0,0.29718,0.10598
0.45694,0.077051,0.45682,0.082123,0.46608,1.4359,0.005072,0.023805,0,0.29757,0.10625
0.45817,0.077613,0.45862,0.082697,0.46784,1.4353,0.0050834,0.023836,0,0.29795,0.10653
0.4594,0.078177,0.46042,0.083272,0.4696,1.4348,0.0050946,0.023867,0,0.29834,0.1068
0.46063,0.078746,0.46223,0.083852,0.47137,1.4342,0.0051059,0.023897,0,0.29872,0.10708
0.46186,0.079316,0.46403,0.084433,0.47313,1.4336,0.0051172,0.023928,0,0.2991,0.10735
0.46309,0.079889,0.46584,0.085018,0.4749,1.433,0.0051284,0.023958,0,0.29948,0.10762
0.46432,0.080464,0.46764,0.085604,0.47667,1.4324,0.0051395,0.023988,0,0.29985,0.10789
0.46556,0.081044,0.46945,0.086195,0.47844,1.4317,0.0051507,0.024018,0,0.30022,0.10816
0.4668,0.081626,0.47126,0.086787,0.48021,1.431,0.0051617,0.024048,0,0.3006,0.10843
0.46804,0.08221,0.47307,0.087383,0.48198,1.4303,0.0051728,0.024077,0,0.30096,0.1087
