time_s,joint_pos_rad,joint_vel_rad_s,pos_error_rad,iq_cmd_a,iq_ref_a,iq_actual_a,motor_output_torque_nm,friction_torque_nm,net_torque_nm
0.00095,0.000630284972998694,1.28629893800604,0.199434029973902,3.9955309160362,2,1.99983860096486,1.89669881270676,0.0399643284326959,1.85673448427406
0.001,0.000698094144698322,1.35618343399256,0.199369715027001,3.97031676850627,2,1.9998992501331,1.89675633395139,0.040731656882858,1.85602467706853
0.00105,0.000769396164745706,1.42604040094768,0.199301905855302,3.94503445903106,2,1.9999371090684,1.89679224034783,0.0414986919926058,1.85529354835523
0.0011,0.000844189631856416,1.49586934221419,0.199230603835254,3.91968429125714,2,1.99996074169227,1.89681465414144,0.0422654249504481,1.85454922919099
0.00115,0.000922473129468661,1.5656699522449,0.199155810368144,3.89426646518899,2,1.99997549384806,1.89682864546872,0.0430318503051972,1.85379679516352
0.0012,0.00100424523170801,1.63544204478708,0.199077526870531,3.86878111613047,2,1.99998470256316,1.89683737925303,0.0437979647032418,1.85303941454978
0.00125,0.00108950450711067,1.7051855080531,0.198995754768292,3.84322833899309,2,1.99999045090496,1.89684283112953,0.0445637661003176,1.85227906502921
0.0013,0.00117824952094751,1.77490027673677,0.198910495492889,3.81760820347005,2,1.99999403918336,1.89684623434585,0.0453292532694711,1.85151698107638
0.00135,0.00127047883667476,1.84458631454505,0.198821750479053,3.79192076350821,2,1.99999627908877,1.89684835873025,0.0460944254939175,1.85075393323633
0.0014,0.00136619101683946,1.9142436032939,0.198729521163325,3.76616606322081,2,1.99999767730141,1.8968496848314,0.0468592823753132,1.84999040245608
0.00145,0.00146538462364454,1.98387213610158,0.198633808983161,3.74034414057835,2,1.9999985501055,1.89685051262144,0.0476238237140747,1.84922668890736
0.0015,0.00156805821930152,2.05347191313971,0.198534615376355,3.71445502971254,2,1.99999909493463,1.89685102935152,0.0483880494346696,1.84846297991685
0.00155,0.00167421036625057,2.123042938981,0.198431941780698,3.68849876235453,2,1.99999943503246,1.89685135190913,0.0491519595389817,1.84769939237014
0.0016,0.00178383962729775,2.19258522094356,0.198325789633749,3.66247536873261,2,1.9999996473312,1.89685155325876,0.0499155540771998,1.84693599918156
0.00165,0.00189694456570062,2.26209876805745,0.198216160372702,3.63638487813267,2,1.99999977985411,1.89685167894692,0.0506788331296459,1.84617284581728
0.0017,0.0020135237452216,2.33158359041952,0.198103055434299,3.61022731924802,2,1.99999986257867,1.89685175740505,0.0514417967954316,1.84540996060962
0.00175,0.00213357573016113,2.40103969879068,0.197986476254778,3.58400272039777,2,1.9999999142177,1.89685180638084,0.0522044451853773,1.84464736119546
0.0018,0.00225709908537836,2.47046710434455,0.197866424269839,3.55771110966311,2,1.99999994645225,1.89685183695292,0.0529667784175924,1.84388505853533
0.00185,0.00238409237630388,2.53986581851052,0.197742900914622,3.53135251497244,2,1.99999996657397,1.89685185603689,0.0537287966147156,1.84312305942217
0.0019,0.00251455416894767,2.6092358528758,0.197615907623696,3.50492696415449,2,1.99999997913452,1.89685186794964,0.0544904999021932,1.84236136804745
0.00195,0.00264848302990389,2.67857721912426,0.197485445831052,3.47843448497145,2,1.99999998697518,1.89685187538592,0.0552518884072035,1.84159998697872
0.002,0.0027858775263538,2.74788992899831,0.197351516970096,3.45187510513972,2,1.99999999186953,1.89685188002786,0.0560129622579859,1.84083891776987
0.00205,0.00292673622606755,2.81717399427503,0.197214122473646,3.42524885234279,2,1.99999999492473,1.89685188292548,0.0567737215834222,1.84007816134206
0.0021,0.00307105769740512,2.88642942675129,0.197073263773932,3.39855575423932,2,1.99999999683187,1.89685188473427,0.0575341665127745,1.83931771822149
0.00215,0.00321884050931684,2.95565623823452,0.196928942302595,3.3717958384682,2,1.99999999802237,1.89685188586336,0.0582942971755227,1.83855758868784
0.0022,0.00337008323134369,3.02485444053688,0.196781159490683,3.34496913265168,2,1.9999999987655,1.89685188656817,0.0590541137012621,1.83779777286691
0.00225,0.00352478443361727,3.09402404547165,0.196629916768656,3.31807566439734,2,1.99999999922939,1.89685188700814,0.0598136162196401,1.8370382707885
0.0023,0.00368294268685982,3.16316506485098,0.196475215566383,3.29111546129931,2,1.99999999951897,1.89685188728277,0.0605728048603163,1.83627908242246
0.00235,0.00384455656238404,3.23227751048445,0.19631705731314,3.26408855093907,2,1.99999999969972,1.89685188745421,0.061331679752938,1.83552020770127
0.0024,0.00400962463209296,3.30136139417826,0.196155443437616,3.23699496088587,2,1.99999999981256,1.89685188756123,0.0620902410271244,1.8347616465341
0.00245,0.00417814546847969,3.37041672773462,0.195990375367907,3.20983471869712,2,1.99999999988299,1.89685188762803,0.0628484888124572,1.83400339881557
0.0025,0.00435011764462726,3.43944352295144,0.19582185453152,3.18260785191849,2,1.99999999992696,1.89685188766973,0.0636064232384748,1.83324546443125
0.00255,0.00452553973420836,3.50844179162209,0.195649882355373,3.15531438808411,2,1.99999999995441,1.89685188769576,0.064364044434668,1.83248784326109
0.0026,0.00470441031148513,3.57741154553532,0.195474460265792,3.12795435471658,2,1.99999999997154,1.89685188771201,0.0651213525304781,1.83173053518153
0.00265,0.00488672795130889,3.64635279647511,0.195295589688515,3.10052777932708,2,1.99999999998223,1.89685188772215,0.0658783476552953,1.83097354006686
0.0027,0.00507249122911992,3.7152655562207,0.195113272048691,3.07303468941535,2,1.99999999998891,1.89685188772848,0.066635029938458,1.83021685779002
0.00275,0.00526169872094724,3.78414983654647,0.19492750877088,3.04547511246973,2,1.99999999999308,1.89685188773243,0.0673913995092519,1.82946048822318
0.0028,0.00545434900340834,3.853005649222,0.194738301279053,3.01784907596722,2,1.99999999999568,1.8968518877349,0.06814745649691,1.82870443123799
0.00285,0.00565044065370895,3.92183300601202,0.194545650996592,2.99015660737342,2,1.9999999999973,1.89685188773644,0.0689032010306122,1.82794868670583
0.0029,0.00584997224964277,3.9906319186764,0.194349559346291,2.96239773414258,2,1.99999999999832,1.8968518877374,0.0696586332394853,1.82719325449792
0.00295,0.00605294236959127,4.05940239897016,0.194150027750357,2.9345724837176,2,1.99999999999895,1.896851887738,0.0704137532526027,1.8264381344854
0.003,0.00625934959252345,4.12814445864349,0.193947057630409,2.90668088353003,2,1.99999999999934,1.89685188773838,0.0711685611989848,1.82568332653939
0.00305,0.00646919249799553,4.1968581094417,0.193740650407477,2.87872296100011,2,1.99999999999959,1.89685188773861,0.0719230572075986,1.82492883053101
0.0031,0.0066824696661508,4.26554336310525,0.193530807502004,2.85069874353671,2,1.99999999999974,1.89685188773876,0.0726772414073578,1.8241746463314
0.00315,0.00689917967771928,4.33420023136977,0.193317530333849,2.82260825853739,2,1.99999999999984,1.89685188773885,0.073431113927123,1.82342077381173
0.0032,0.00711932111401759,4.40282872596603,0.193100820322281,2.79445153338839,2,1.9999999999999,1.89685188773891,0.0741846748957014,1.8226672128432
