time_s,joint_speed_ref_rad_s,joint_speed_est_rad_s,joint_speed_ideal_rad_s,speed_est_error_rad_s,motor_speed_rad_s,iq_ref_a,iq_a,voltage_mag_norm
0.1772,4,3.999997,4,-3.099442e-06,733.4,0.04644587,0.04644602,0.4273629
0.1773,4,3.999997,4.000001,-4.053116e-06,733.4001,0.04644579,0.04644573,0.4273629
0.1774,4,3.999998,4.000001,-3.33786e-06,733.4002,0.0464458,0.04644576,0.4273629
0.1775,4,3.999998,4.000001,-2.622604e-06,733.4002,0.04644556,0.04644586,0.4273628
0.1776,4,3.999999,4.000001,-1.907349e-06,733.4002,0.04644532,0.04644559,0.4273628
0.1777,4,4,4,-7.152557e-07,733.4001,0.04644508,0.0464454,0.4273627
0.1778,4,4,4.000001,-9.536743e-07,733.4002,0.04644484,0.04644521,0.4273626
0.1779,4,4.000001,4.000001,0,733.4002,0.0464446,0.04644504,0.4273624
0.178,4,4.000002,4.000001,4.768372e-07,733.4002,0.04644427,0.04644457,0.4273624
0.1781,4,4.000003,4.000001,1.430511e-06,733.4002,0.04644411,0.04644452,0.4273623
0.1782,4,4.000004,4,3.33786e-06,733.4001,0.04644378,0.04644424,0.4273621
0.1783,4,4.000004,4.000001,2.861023e-06,733.4002,0.04644345,0.04644392,0.427362
0.1784,4,4.000004,4.000001,2.861023e-06,733.4002,0.04644328,0.04644352,0.4273618
0.1785,4,4.000003,4.000001,2.384186e-06,733.4002,0.04644343,0.04644337,0.4273618
0.1786,4,4.000003,4.000001,1.907349e-06,733.4002,0.04644359,0.04644343,0.4273619
0.1787,4,4.000002,4,1.907349e-06,733.4,0.04644374,0.04644353,0.4273619
0.1788,4,4.000001,4.000001,4.768372e-07,733.4001,0.04644406,0.04644358,0.4273621
0.1789,4,4.000001,4.000001,4.768372e-07,733.4001,0.04644421,0.0464439,0.4273622
0.179,4,4.000001,4,9.536743e-07,733.4001,0.04644421,0.0464442,0.4273622
0.1791,4,4.000001,4,9.536743e-07,733.4001,0.04644421,0.04644431,0.4273622
0.1792,4,4.000001,4,1.66893e-06,733.4,0.0464442,0.0464442,0.4273622
0.1793,4,4.000002,4,1.430511e-06,733.4001,0.0464442,0.04644428,0.4273621
0.1794,4,4.000003,4,2.384186e-06,733.4001,0.04644404,0.04644411,0.4273621
0.1795,4,4.000003,4,2.861023e-06,733.4001,0.04644371,0.04644411,0.427362
0.1796,4,4.000004,4,3.33786e-06,733.4001,0.04644354,0.04644376,0.427362
0.1797,4,4.000005,4,5.00679e-06,733.4,0.04644337,0.04644379,0.4273618
0.1798,4,4.000006,4,5.245209e-06,733.4001,0.04644303,0.04644342,0.4273617
0.1799,4,4.000007,4,6.67572e-06,733.4,0.0464427,0.04644328,0.4273615
0.18,4,4.000008,4,8.106232e-06,733.4,0.0464422,0.0464428,0.4273613
0.1801,4,4.00001,4,9.536743e-06,733.4,0.04644186,0.04644233,0.4273611
0.1802,4,4.00001,3.999999,1.096725e-05,733.3998,0.04644136,0.04644216,0.4273609
0.1803,4,4.000009,4,9.536743e-06,733.3999,0.04644117,0.04644167,0.4273607
0.1804,4,4.000008,3.999999,8.34465e-06,733.3999,0.04644147,0.04644123,0.4273607
0.1805,4,4.000007,3.999999,8.106232e-06,733.3998,0.04644194,0.04644144,0.4273609
0.1806,4,4.000006,3.999999,7.152557e-06,733.3998,0.04644209,0.04644182,0.427361
0.1807,4,4.000006,3.999998,7.867813e-06,733.3997,0.0464424,0.04644196,0.4273611
0.1808,4,4.000005,3.999999,6.198883e-06,733.3997,0.04644254,0.04644229,0.4273612
0.1809,4,4.000004,3.999998,5.960464e-06,733.3997,0.04644286,0.04644259,0.4273612
0.181,4,4.000004,3.999998,5.483627e-06,733.3997,0.04644301,0.04644261,0.4273613
0.1811,4,4.000003,3.999998,4.768372e-06,733.3997,0.04644316,0.04644296,0.4273614
0.1812,4,4.000002,3.999997,5.245209e-06,733.3995,0.04644348,0.04644302,0.4273615
0.1813,4,4.000001,3.999998,3.576279e-06,733.3996,0.04644363,0.04644341,0.4273616
0.1814,4,4.000001,3.999998,3.099442e-06,733.3996,0.04644395,0.04644345,0.4273617
