bandwidth_hz,kp_scale,ki_scale,kp,ki,gain_1khz,phase_lag_deg,lag_us,rmse_a,max_abs_error_a,iq_peak_pos_a,iq_peak_neg_a,iq_pp_a,vq_abs_max_v,voltage_norm_max,score
1000,0.75,1,0.259181393921158,18221.2373908208,0.891215729726852,47.8849310103358,133.013697250933,0.259844429808994,0.601346451164621,0.301347350368643,-0.301347371612958,0.6026947219816,0.874094041015713,0.140267995541388,0.342550253351812
1000,0.75,1.15,0.259181393921158,20954.4229994439,0.957569201585425,42.1114363202988,116.97621200083,0.249356788360194,0.60480107110172,0.316307497241249,-0.316400529427255,0.632708026668504,0.919827569372092,0.147606966007461,0.3167670226821
1000,0.75,1.3,0.259181393921158,23687.608608067,1.0054410350564,37.0543323310781,102.928700919661,0.241249294600399,0.599986366161515,0.342445760092582,-0.342669667238362,0.685115427330943,0.99937895822853,0.160372770753664,0.297374896602656
1000,0.9,0.7,0.311017672705389,12754.8661735746,0.677658034312466,60.0673414505814,166.853726251615,0.277678226625493,0.574707474921361,0.265567208480997,-0.27470747492136,0.540274683402358,0.818733734813611,0.13138419263329,0.400013435370119
1000,0.9,0.85,0.311017672705389,15488.0517821977,0.789952596537535,53.5880692366344,148.85574787954,0.267390867813718,0.59346234448554,0.28956921433365,-0.29346234448554,0.58303155881919,0.855189253418909,0.137234298321283,0.368777712014916
1000,0.9,1,0.311017672705389,18221.2373908208,0.878909725950558,47.4113796788573,131.698276885715,0.256251982727978,0.600368685538318,0.300286662505397,-0.300368685538318,0.600655348043716,0.871081027842675,0.139784489993369,0.339478079651209
1000,0.9,1.15,0.311017672705389,20954.4229994439,0.946106901928445,41.8091228265963,116.136452296101,0.24601508458562,0.604170588141078,0.311780670811309,-0.31181362489525,0.62359429570656,0.904399679000761,0.145131214936896,0.31411807863267
1000,0.9,1.3,0.311017672705389,23687.608608067,0.995132824168316,36.8663989558311,102.406663766198,0.23795017062114,0.600667251690473,0.335027200039113,-0.335216771904921,0.670243971944035,0.977499136005654,0.156861662495291,0.293736486638055
1000,1,0.7,0.345575191894877,12754.8661735746,0.67036359180887,59.3302810755264,164.806336320907,0.274780204162707,0.573524364268758,0.264227618754777,-0.273524364268758,0.537751983023535,0.816528398512918,0.131030296956306,0.39673926659511
1000,1,0.85,0.345575191894877,15488.0517821977,0.781994978427665,53.0950870833271,147.486353009242,0.26477908831284,0.592564623651836,0.288371890307643,-0.292564623651836,0.580936513959478,0.853428303594505,0.13695171442238,0.366222221095064
1000,1,1,0.345575191894877,18221.2373908208,0.870989957719462,47.0868586606287,130.796829612858,0.253897966597224,0.599987746512754,0.299599442530259,-0.299987746512754,0.599587189043013,0.87002080262209,0.139614353074987,0.337429258816221
